date,team,season,opponent,attendance,result,runs_scored,runs_allowed,month,day_of_week,is_weekend,is_opening_day,is_rival,is_playoff_race,game_number
2023-08-08,PIT,2023,ATL,15583.0,L,6.0,8.0,8,1,0,0,0,0,56
2023-08-09,PIT,2023,ATL,17639.0,L,5.0,6.0,8,2,0,0,0,0,57
2023-08-10,PIT,2023,ATL,16550.0,W,7.0,5.0,8,3,0,0,0,0,58
2023-08-11,PIT,2023,CIN,31523.0,L,2.0,9.0,8,4,1,0,0,0,59
2023-08-13,PIT,2023,CIN,28731.0,W,4.0,2.0,8,6,1,0,0,0,60
2023-08-13,PIT,2023,CIN,21545.0,L,5.0,6.0,8,6,1,0,0,0,61
2023-08-21,PIT,2023,STL,12270.0,W,11.0,1.0,8,0,0,0,0,0,62
2023-08-22,PIT,2023,STL,11823.0,W,6.0,3.0,8,1,0,0,0,0,63
2023-08-23,PIT,2023,STL,11504.0,L,4.0,6.0,8,2,0,0,0,0,64
2023-08-24,PIT,2023,CHC,14651.0,L,4.0,5.0,8,3,0,0,0,0,65
2023-08-25,PIT,2023,CHC,24379.0,W,2.0,1.0,8,4,1,0,0,0,66
2023-08-26,PIT,2023,CHC,34782.0,L,6.0,10.0,8,5,1,0,0,0,67
2023-08-27,PIT,2023,CHC,19154.0,L,1.0,10.0,8,6,1,0,0,0,68
2023-09-04,PIT,2023,MIL,10831.0,W,4.0,2.0,9,0,0,0,0,1,69
2023-09-05,PIT,2023,MIL,9324.0,L,3.0,7.0,9,1,0,0,0,1,70
2023-09-06,PIT,2023,MIL,8594.0,W,5.0,4.0,9,2,0,0,0,1,71
2023-09-11,PIT,2023,WSN,10045.0,L,2.0,6.0,9,0,0,0,0,1,72
2023-09-12,PIT,2023,WSN,9222.0,W,5.0,1.0,9,1,0,0,0,1,73
2023-09-13,PIT,2023,WSN,9883.0,W,7.0,6.0,9,2,0,0,0,1,74
2023-09-14,PIT,2023,WSN,10728.0,W,2.0,0.0,9,3,0,0,0,1,75
2023-09-15,PIT,2023,NYY,31534.0,L,5.0,7.0,9,4,1,0,0,1,76
2023-09-16,PIT,2023,NYY,31922.0,L,3.0,6.0,9,5,1,0,0,1,77
2023-09-17,PIT,2023,NYY,29565.0,W,3.0,2.0,9,6,1,0,0,1,78
2023-09-29,PIT,2023,MIA,16387.0,L,3.0,4.0,9,4,1,0,0,1,79
2023-09-30,PIT,2023,MIA,25030.0,L,3.0,7.0,9,5,1,0,0,1,80
2024-04-05,PIT,2024,BAL,38400.0,L,2.0,5.0,4,4,1,1,0,0,1
2024-04-06,PIT,2024,BAL,24089.0,W-wo,5.0,4.0,4,5,1,0,0,0,2
2024-04-07,PIT,2024,BAL,20652.0,W-wo,3.0,2.0,4,6,1,0,0,0,3
2024-04-08,PIT,2024,DET,9957.0,W,7.0,4.0,4,0,0,0,0,0,4
2024-04-09,PIT,2024,DET,10058.0,L,3.0,5.0,4,1,0,0,0,0,5
2024-04-19,PIT,2024,BOS,17959.0,L,1.0,8.0,4,4,1,0,0,0,6
2024-04-20,PIT,2024,BOS,26025.0,L,2.0,4.0,4,5,1,0,0,0,7
2024-04-21,PIT,2024,BOS,18814.0,L,1.0,6.0,4,6,1,0,0,0,8
2024-04-22,PIT,2024,MIL,8461.0,W,4.0,2.0,4,0,0,0,0,0,9
2024-04-23,PIT,2024,MIL,9107.0,W,2.0,1.0,4,1,0,0,0,0,10
2024-04-24,PIT,2024,MIL,10370.0,L,2.0,3.0,4,2,0,0,0,0,11
2024-04-25,PIT,2024,MIL,11570.0,L,5.0,7.0,4,3,0,0,0,0,12
2024-05-03,PIT,2024,COL,20646.0,L,2.0,3.0,5,4,1,0,0,0,13
2024-05-04,PIT,2024,COL,24149.0,W-wo,1.0,0.0,5,5,1,0,0,0,14
2024-05-05,PIT,2024,COL,12912.0,W,5.0,3.0,5,6,1,0,0,0,15
2024-05-06,PIT,2024,LAA,9506.0,W,4.0,1.0,5,0,0,0,0,0,16
2024-05-07,PIT,2024,LAA,10844.0,L,0.0,9.0,5,1,0,0,0,0,17
2024-05-08,PIT,2024,LAA,15213.0,L,4.0,5.0,5,2,0,0,0,0,18
2024-05-10,PIT,2024,CHC,16454.0,L,2.0,7.0,5,4,1,0,0,0,19
2024-05-11,PIT,2024,CHC,34924.0,W,10.0,9.0,5,5,1,0,0,0,20
2024-05-12,PIT,2024,CHC,18554.0,L,4.0,5.0,5,6,1,0,0,0,21
2024-05-21,PIT,2024,SFG,12652.0,W-wo,7.0,6.0,5,1,0,0,0,0,22
2024-05-22,PIT,2024,SFG,13830.0,L,5.0,9.0,5,2,0,0,0,0,23
2024-05-23,PIT,2024,SFG,23162.0,L,6.0,7.0,5,3,0,0,0,0,24
2024-05-24,PIT,2024,ATL,35822.0,W,11.0,5.0,5,4,1,0,0,0,25
2024-05-25,PIT,2024,ATL,31459.0,W,4.0,1.0,5,5,1,0,0,0,26
2024-05-26,PIT,2024,ATL,27416.0,L,1.0,8.0,5,6,1,0,0,0,27
2024-06-04,PIT,2024,LAD,24168.0,W,1.0,0.0,6,1,0,0,0,0,28
2024-06-05,PIT,2024,LAD,29716.0,W,10.0,6.0,6,2,0,0,0,0,29
2024-06-06,PIT,2024,LAD,22752.0,L,7.0,11.0,6,3,0,0,0,0,30
2024-06-07,PIT,2024,MIN,19552.0,W,3.0,0.0,6,4,1,0,0,0,31
2024-06-08,PIT,2024,MIN,29700.0,W,4.0,0.0,6,5,1,0,0,0,32
2024-06-09,PIT,2024,MIN,24463.0,L,5.0,11.0,6,6,1,0,0,0,33
2024-06-17,PIT,2024,CIN,19951.0,W,4.0,1.0,6,0,0,0,0,0,34
2024-06-18,PIT,2024,CIN,16880.0,L,1.0,2.0,6,1,0,0,0,0,35
2024-06-19,PIT,2024,CIN,21527.0,W,1.0,0.0,6,2,0,0,0,0,36
2024-06-21,PIT,2024,TBR,26600.0,L,3.0,10.0,6,4,1,0,0,0,37
2024-06-22,PIT,2024,TBR,33040.0,W,4.0,3.0,6,5,1,0,0,0,38
2024-06-23,PIT,2024,TBR,29026.0,L,1.0,3.0,6,6,1,0,0,0,39
2024-07-02,PIT,2024,STL,17701.0,L,4.0,7.0,7,1,0,0,0,0,40
2024-07-03,PIT,2024,STL,20237.0,W-wo,5.0,4.0,7,2,0,0,0,0,41
2024-07-04,PIT,2024,STL,20990.0,L,2.0,3.0,7,3,0,0,0,0,42
2024-07-05,PIT,2024,NYM,37037.0,W,14.0,2.0,7,4,1,0,0,0,43
2024-07-06,PIT,2024,NYM,36009.0,L,2.0,5.0,7,5,1,0,0,0,44
2024-07-07,PIT,2024,NYM,23147.0,L,2.0,3.0,7,6,1,0,0,0,45
2024-07-08,PIT,2024,NYM,16158.0,W,8.0,2.0,7,0,0,0,0,0,46
2024-07-19,PIT,2024,PHI,39530.0,W-wo,8.0,7.0,7,4,1,0,0,0,47
2024-07-20,PIT,2024,PHI,39114.0,W,4.0,1.0,7,5,1,0,0,0,48
2024-07-21,PIT,2024,PHI,38291.0,L,0.0,6.0,7,6,1,0,0,0,49
2024-07-22,PIT,2024,STL,18970.0,W,2.0,1.0,7,0,0,0,0,0,50
2024-07-23,PIT,2024,STL,32422.0,L,1.0,2.0,7,1,0,0,0,0,51
2024-07-24,PIT,2024,STL,20091.0,W,5.0,0.0,7,2,0,0,0,0,52
2024-08-02,PIT,2024,ARI,22834.0,L,8.0,9.0,8,4,1,0,0,0,53
2024-08-03,PIT,2024,ARI,35515.0,W,4.0,2.0,8,5,1,0,0,0,54
2024-08-04,PIT,2024,ARI,32624.0,L,5.0,6.0,8,6,1,0,0,0,55
2024-08-06,PIT,2024,SDP,17814.0,L,0.0,6.0,8,1,0,0,0,0,56
2024-08-07,PIT,2024,SDP,21528.0,L,8.0,9.0,8,2,0,0,0,0,57
2024-08-08,PIT,2024,SDP,19952.0,L,6.0,7.0,8,3,0,0,0,0,58
2024-08-16,PIT,2024,SEA,27058.0,W,5.0,3.0,8,4,1,0,0,0,59
2024-08-17,PIT,2024,SEA,23326.0,W,7.0,2.0,8,5,1,0,0,0,60
2024-08-18,PIT,2024,SEA,24903.0,L,3.0,10.0,8,6,1,0,0,0,61
2024-08-22,PIT,2024,CIN,16635.0,W,7.0,0.0,8,3,0,0,0,0,62
2024-08-23,PIT,2024,CIN,19941.0,W,6.0,5.0,8,4,1,0,0,0,63
2024-08-24,PIT,2024,CIN,38137.0,L,2.0,10.0,8,5,1,0,0,0,64
2024-08-25,PIT,2024,CIN,18653.0,W-wo,4.0,3.0,8,6,1,0,0,0,65
2024-08-26,PIT,2024,CHC,11936.0,L,8.0,18.0,8,0,0,0,0,0,66
2024-08-27,PIT,2024,CHC,13619.0,L,5.0,9.0,8,1,0,0,0,0,67
2024-08-28,PIT,2024,CHC,12660.0,L,10.0,14.0,8,2,0,0,0,0,68
2024-09-05,PIT,2024,WSN,10155.0,W,9.0,4.0,9,3,0,0,0,1,69
2024-09-07,PIT,2024,WSN,13687.0,L,3.0,5.0,9,5,1,0,0,1,70
2024-09-07,PIT,2024,WSN,18937.0,L,6.0,8.0,9,5,1,0,0,1,71
2024-09-08,PIT,2024,WSN,12369.0,W,7.0,3.0,9,6,1,0,0,1,72
2024-09-09,PIT,2024,MIA,10311.0,W,3.0,2.0,9,0,0,0,0,1,73
2024-09-10,PIT,2024,MIA,10391.0,W,6.0,4.0,9,1,0,0,0,1,74
2024-09-11,PIT,2024,MIA,10252.0,W,3.0,1.0,9,2,0,0,0,1,75
2024-09-13,PIT,2024,KCR,24748.0,L,3.0,8.0,9,4,1,0,0,1,76
2024-09-14,PIT,2024,KCR,15439.0,L,1.0,5.0,9,5,1,0,0,1,77
2024-09-15,PIT,2024,KCR,20078.0,W,4.0,3.0,9,6,1,0,0,1,78
2024-09-24,PIT,2024,MIL,14020.0,L,2.0,7.0,9,1,0,0,0,1,79
2024-09-25,PIT,2024,MIL,15965.0,W,2.0,1.0,9,2,0,0,0,1,80
2024-09-26,PIT,2024,MIL,16797.0,L,2.0,5.0,9,3,0,0,0,1,81
2019-03-28,SDP,2019,SFG,44655.0,W,2.0,0.0,3,3,0,1,0,0,1
2019-03-29,SDP,2019,SFG,33769.0,W,4.0,1.0,3,4,1,0,0,0,2
2019-03-30,SDP,2019,SFG,41899.0,L,2.0,3.0,3,5,1,0,0,0,3
2019-03-31,SDP,2019,SFG,38444.0,W,3.0,1.0,3,6,1,0,0,0,4
2019-04-01,SDP,2019,ARI,18683.0,L,3.0,10.0,4,0,0,0,0,0,5
2019-04-02,SDP,2019,ARI,22504.0,L,5.0,8.0,4,1,0,0,0,0,6
2019-04-03,SDP,2019,ARI,19376.0,W,4.0,1.0,4,2,0,0,0,0,7
2019-04-15,SDP,2019,COL,24867.0,L,2.0,5.0,4,0,0,0,0,0,8
2019-04-16,SDP,2019,COL,24963.0,L,2.0,8.0,4,1,0,0,0,0,9
2019-04-18,SDP,2019,CIN,26577.0,L,1.0,4.0,4,3,0,0,0,0,10
2019-04-19,SDP,2019,CIN,33442.0,L,2.0,3.0,4,4,1,0,0,0,11
2019-04-20,SDP,2019,CIN,37137.0,L,2.0,4.0,4,5,1,0,0,0,12
2019-04-21,SDP,2019,CIN,25932.0,W,4.0,3.0,4,6,1,0,0,0,13
2019-04-23,SDP,2019,SEA,25154.0,W,6.0,3.0,4,1,0,0,0,0,14
2019-04-24,SDP,2019,SEA,23417.0,W,1.0,0.0,4,2,0,0,0,0,15
2019-05-03,SDP,2019,LAD,44425.0,L,3.0,4.0,5,4,1,0,0,0,16
2019-05-04,SDP,2019,LAD,44558.0,L,6.0,7.0,5,5,1,0,0,0,17
2019-05-05,SDP,2019,LAD,44473.0,W-wo,8.0,5.0,5,6,1,0,0,0,18
2019-05-06,SDP,2019,NYM,20176.0,W,4.0,0.0,5,0,0,0,0,0,19
2019-05-07,SDP,2019,NYM,23129.0,L,6.0,7.0,5,1,0,0,0,0,20
2019-05-08,SDP,2019,NYM,21952.0,W,3.0,2.0,5,2,0,0,0,0,21
2019-05-16,SDP,2019,PIT,20877.0,W,4.0,3.0,5,3,0,0,0,0,22
2019-05-17,SDP,2019,PIT,28913.0,L,3.0,5.0,5,4,1,0,0,0,23
2019-05-18,SDP,2019,PIT,39856.0,L,2.0,7.0,5,5,1,0,0,0,24
2019-05-19,SDP,2019,PIT,29863.0,L,4.0,6.0,5,6,1,0,0,0,25
2019-05-20,SDP,2019,ARI,17578.0,W,2.0,1.0,5,0,0,0,0,0,26
2019-05-21,SDP,2019,ARI,19969.0,W,3.0,2.0,5,1,0,0,0,0,27
2019-05-22,SDP,2019,ARI,18715.0,W,5.0,2.0,5,2,0,0,0,0,28
2019-05-31,SDP,2019,MIA,25019.0,W,5.0,2.0,5,4,1,0,0,0,29
2019-06-01,SDP,2019,MIA,26858.0,L,3.0,9.0,6,5,1,0,0,0,30
2019-06-02,SDP,2019,MIA,31650.0,L,3.0,9.0,6,6,1,0,0,0,31
2019-06-03,SDP,2019,PHI,21654.0,W,8.0,2.0,6,0,0,0,0,0,32
2019-06-04,SDP,2019,PHI,25821.0,L,6.0,9.0,6,1,0,0,0,0,33
2019-06-05,SDP,2019,PHI,23004.0,L,5.0,7.0,6,2,0,0,0,0,34
2019-06-06,SDP,2019,WSN,19908.0,W,5.0,4.0,6,3,0,0,0,0,35
2019-06-07,SDP,2019,WSN,21645.0,W-wo,5.0,4.0,6,4,1,0,0,0,36
2019-06-08,SDP,2019,WSN,30319.0,L,1.0,4.0,6,5,1,0,0,0,37
2019-06-09,SDP,2019,WSN,30518.0,L,2.0,5.0,6,6,1,0,0,0,38
2019-06-17,SDP,2019,MIL,24914.0,W,2.0,0.0,6,0,0,0,0,0,39
2019-06-18,SDP,2019,MIL,29112.0,W,4.0,1.0,6,1,0,0,0,0,40
2019-06-19,SDP,2019,MIL,28144.0,W,8.0,7.0,6,2,0,0,0,0,41
2019-06-28,SDP,2019,STL,33329.0,W,3.0,1.0,6,4,1,0,0,0,42
2019-06-29,SDP,2019,STL,44407.0,W,12.0,2.0,6,5,1,0,0,0,43
2019-06-30,SDP,2019,STL,32575.0,L,3.0,5.0,6,6,1,0,0,0,44
2019-07-01,SDP,2019,SFG,25274.0,L,2.0,13.0,7,0,0,0,0,0,45
2019-07-02,SDP,2019,SFG,24007.0,L,4.0,10.0,7,1,0,0,0,0,46
2019-07-03,SDP,2019,SFG,33905.0,L,5.0,7.0,7,2,0,0,0,0,47
2019-07-12,SDP,2019,ATL,34692.0,L,3.0,5.0,7,4,1,0,0,0,48
2019-07-13,SDP,2019,ATL,43148.0,L,5.0,7.0,7,5,1,0,0,0,49
2019-07-14,SDP,2019,ATL,34739.0,L,1.0,4.0,7,6,1,0,0,0,50
2019-07-26,SDP,2019,SFG,41951.0,L,1.0,2.0,7,4,1,0,0,0,51
2019-07-27,SDP,2019,SFG,41371.0,W,5.0,1.0,7,5,1,0,0,0,52
2019-07-28,SDP,2019,SFG,35087.0,L,6.0,7.0,7,6,1,0,0,0,53
2019-07-29,SDP,2019,BAL,34290.0,W,8.0,1.0,7,0,0,0,0,0,54
2019-07-30,SDP,2019,BAL,30286.0,L,5.0,8.0,7,1,0,0,0,0,55
2019-08-08,SDP,2019,COL,27806.0,W,9.0,3.0,8,3,0,0,0,0,56
2019-08-09,SDP,2019,COL,27882.0,W,7.0,1.0,8,4,1,0,0,0,57
2019-08-10,SDP,2019,COL,42564.0,W,8.0,5.0,8,5,1,0,0,0,58
2019-08-11,SDP,2019,COL,28930.0,L,3.0,8.0,8,6,1,0,0,0,59
2019-08-12,SDP,2019,TBR,21301.0,L,4.0,10.0,8,0,0,0,0,0,60
2019-08-13,SDP,2019,TBR,25261.0,L,5.0,7.0,8,1,0,0,0,0,61
2019-08-14,SDP,2019,TBR,22886.0,W,7.0,2.0,8,2,0,0,0,0,62
2019-08-23,SDP,2019,BOS,42904.0,L,0.0,11.0,8,4,1,0,0,0,63
2019-08-24,SDP,2019,BOS,42625.0,L,4.0,5.0,8,5,1,0,0,0,64
2019-08-25,SDP,2019,BOS,38026.0,W,3.0,1.0,8,6,1,0,0,0,65
2019-08-26,SDP,2019,LAD,26172.0,W,4.0,3.0,8,0,0,0,0,0,66
2019-08-27,SDP,2019,LAD,27952.0,L,0.0,9.0,8,1,0,0,0,0,67
2019-08-28,SDP,2019,LAD,26871.0,L,4.0,6.0,8,2,0,0,0,0,68
2019-09-06,SDP,2019,COL,26073.0,L,2.0,3.0,9,4,1,0,0,1,69
2019-09-07,SDP,2019,COL,29709.0,W,3.0,0.0,9,5,1,0,0,1,70
2019-09-08,SDP,2019,COL,26834.0,W-wo,2.0,1.0,9,6,1,0,0,1,71
2019-09-09,SDP,2019,CHC,22420.0,L,2.0,10.0,9,0,0,0,0,1,72
2019-09-10,SDP,2019,CHC,25497.0,W-wo,9.0,8.0,9,1,0,0,0,1,73
2019-09-11,SDP,2019,CHC,24203.0,W,4.0,0.0,9,2,0,0,0,1,74
2019-09-12,SDP,2019,CHC,22501.0,L,1.0,4.0,9,3,0,0,0,1,75
2019-09-20,SDP,2019,ARI,27023.0,L,0.0,9.0,9,4,1,0,0,1,76
2019-09-21,SDP,2019,ARI,30191.0,L,2.0,4.0,9,5,1,0,0,1,77
2019-09-22,SDP,2019,ARI,31293.0,W-wo,6.0,4.0,9,6,1,0,0,1,78
2019-09-24,SDP,2019,LAD,29708.0,L,3.0,6.0,9,1,0,0,0,1,79
2019-09-25,SDP,2019,LAD,30552.0,L,4.0,6.0,9,2,0,0,0,1,80
2019-09-26,SDP,2019,LAD,26285.0,L,0.0,1.0,9,3,0,0,0,1,81
2021-04-01,SDP,2021,ARI,10350.0,W,8.0,7.0,4,3,0,1,0,0,1
2021-04-02,SDP,2021,ARI,10350.0,W,4.0,2.0,4,4,1,0,0,0,2
2021-04-03,SDP,2021,ARI,10350.0,W,7.0,0.0,4,5,1,0,0,0,3
2021-04-04,SDP,2021,ARI,10350.0,L,1.0,3.0,4,6,1,0,0,0,4
2021-04-05,SDP,2021,SFG,10350.0,L,2.0,3.0,4,0,0,0,0,0,5
2021-04-06,SDP,2021,SFG,10350.0,W,3.0,1.0,4,1,0,0,0,0,6
2021-04-07,SDP,2021,SFG,10350.0,L,2.0,3.0,4,2,0,0,0,0,7
2021-04-16,SDP,2021,LAD,15250.0,L,6.0,11.0,4,4,1,0,0,0,8
2021-04-17,SDP,2021,LAD,15250.0,L,0.0,2.0,4,5,1,0,0,0,9
2021-04-18,SDP,2021,LAD,15250.0,W,5.0,2.0,4,6,1,0,0,0,10
2021-04-19,SDP,2021,MIL,15250.0,L,1.0,3.0,4,0,0,0,0,0,11
2021-04-20,SDP,2021,MIL,15250.0,L,0.0,6.0,4,1,0,0,0,0,12
2021-04-21,SDP,2021,MIL,15250.0,L,2.0,4.0,4,2,0,0,0,0,13
2021-04-30,SDP,2021,SFG,15250.0,W,3.0,2.0,4,4,1,0,0,0,14
2021-05-01,SDP,2021,SFG,15250.0,W,6.0,2.0,5,5,1,0,0,0,15
2021-05-02,SDP,2021,SFG,15250.0,L,1.0,7.0,5,6,1,0,0,0,16
2021-05-03,SDP,2021,PIT,15250.0,W,2.0,0.0,5,0,0,0,0,0,17
2021-05-04,SDP,2021,PIT,15250.0,L,1.0,2.0,5,1,0,0,0,0,18
2021-05-05,SDP,2021,PIT,15250.0,W,4.0,2.0,5,2,0,0,0,0,19
2021-05-14,SDP,2021,STL,15250.0,W,5.0,4.0,5,4,1,0,0,0,20
2021-05-15,SDP,2021,STL,15250.0,W,13.0,3.0,5,5,1,0,0,0,21
2021-05-16,SDP,2021,STL,15250.0,W,5.0,3.0,5,6,1,0,0,0,22
2021-05-17,SDP,2021,COL,15250.0,W,7.0,0.0,5,0,0,0,0,0,23
2021-05-18,SDP,2021,COL,15250.0,W-wo,2.0,1.0,5,1,0,0,0,0,24
2021-05-19,SDP,2021,COL,15250.0,W,3.0,0.0,5,2,0,0,0,0,25
2021-05-21,SDP,2021,SEA,15250.0,W,16.0,1.0,5,4,1,0,0,0,26
2021-05-22,SDP,2021,SEA,15250.0,W,6.0,4.0,5,5,1,0,0,0,27
2021-05-23,SDP,2021,SEA,15250.0,W,9.0,2.0,5,6,1,0,0,0,28
2021-06-03,SDP,2021,NYM,15250.0,W,4.0,3.0,6,3,0,0,0,0,29
2021-06-04,SDP,2021,NYM,16268.0,W,2.0,0.0,6,4,1,0,0,0,30
2021-06-05,SDP,2021,NYM,16644.0,L,0.0,4.0,6,5,1,0,0,0,31
2021-06-06,SDP,2021,NYM,16120.0,L,2.0,6.0,6,6,1,0,0,0,32
2021-06-07,SDP,2021,CHC,16045.0,W,9.0,4.0,6,0,0,0,0,0,33
2021-06-08,SDP,2021,CHC,16207.0,L,1.0,7.0,6,1,0,0,0,0,34
2021-06-09,SDP,2021,CHC,16482.0,L,1.0,3.0,6,2,0,0,0,0,35
2021-06-17,SDP,2021,CIN,40362.0,W-wo,6.0,4.0,6,3,0,0,0,0,36
2021-06-18,SDP,2021,CIN,33456.0,W,8.0,2.0,6,4,1,0,0,0,37
2021-06-19,SDP,2021,CIN,38765.0,W,7.0,5.0,6,5,1,0,0,0,38
2021-06-20,SDP,2021,CIN,38004.0,W,3.0,2.0,6,6,1,0,0,0,39
2021-06-21,SDP,2021,LAD,42220.0,W,6.0,2.0,6,0,0,0,0,0,40
2021-06-22,SDP,2021,LAD,42667.0,W,3.0,2.0,6,1,0,0,0,0,41
2021-06-23,SDP,2021,LAD,43691.0,W,5.0,3.0,6,2,0,0,0,0,42
2021-06-25,SDP,2021,ARI,32583.0,W,11.0,5.0,6,4,1,0,0,0,43
2021-06-26,SDP,2021,ARI,40557.0,L,1.0,10.0,6,5,1,0,0,0,44
2021-06-27,SDP,2021,ARI,34905.0,W,5.0,4.0,6,6,1,0,0,0,45
2021-07-05,SDP,2021,WSN,33168.0,L,5.0,7.0,7,0,0,0,0,0,46
2021-07-06,SDP,2021,WSN,29977.0,W,7.0,4.0,7,1,0,0,0,0,47
2021-07-07,SDP,2021,WSN,26353.0,L,5.0,15.0,7,2,0,0,0,0,48
2021-07-08,SDP,2021,WSN,29434.0,W-wo,9.0,8.0,7,3,0,0,0,0,49
2021-07-09,SDP,2021,COL,34953.0,W,4.0,2.0,7,4,1,0,0,0,50
2021-07-10,SDP,2021,COL,42351.0,L,0.0,3.0,7,5,1,0,0,0,51
2021-07-11,SDP,2021,COL,38235.0,L,1.0,3.0,7,6,1,0,0,0,52
2021-07-27,SDP,2021,OAK,40162.0,W,7.0,4.0,7,1,0,0,0,0,53
2021-07-28,SDP,2021,OAK,35351.0,L,4.0,10.0,7,2,0,0,0,0,54
2021-07-29,SDP,2021,COL,31884.0,W,3.0,0.0,7,3,0,0,0,0,55
2021-07-30,SDP,2021,COL,38686.0,L,4.0,9.0,7,4,1,0,0,0,56
2021-07-31,SDP,2021,COL,44144.0,L,3.0,5.0,7,5,1,0,0,0,57
2021-08-01,SDP,2021,COL,36247.0,W,8.0,1.0,8,6,1,0,0,0,58
2021-08-06,SDP,2021,ARI,34038.0,L,5.0,8.0,8,4,1,0,0,0,59
2021-08-07,SDP,2021,ARI,39134.0,W,6.0,2.0,8,5,1,0,0,0,60
2021-08-08,SDP,2021,ARI,30989.0,W,2.0,0.0,8,6,1,0,0,0,61
2021-08-09,SDP,2021,MIA,26841.0,W,8.0,3.0,8,0,0,0,0,0,62
2021-08-10,SDP,2021,MIA,32060.0,W,6.0,5.0,8,1,0,0,0,0,63
2021-08-11,SDP,2021,MIA,29753.0,L,0.0,7.0,8,2,0,0,0,0,64
2021-08-20,SDP,2021,PHI,40927.0,L,3.0,4.0,8,4,1,0,0,0,65
2021-08-21,SDP,2021,PHI,43383.0,W-wo,4.0,3.0,8,5,1,0,0,0,66
2021-08-22,SDP,2021,PHI,38548.0,L,4.0,7.0,8,6,1,0,0,0,67
2021-08-24,SDP,2021,LAD,41676.0,L,2.0,5.0,8,1,0,0,0,0,68
2021-08-25,SDP,2021,LAD,41765.0,L,3.0,5.0,8,2,0,0,0,0,69
2021-08-26,SDP,2021,LAD,43383.0,L,0.0,4.0,8,3,0,0,0,0,70
2021-09-03,SDP,2021,HOU,37033.0,L,3.0,6.0,9,4,1,0,0,1,71
2021-09-04,SDP,2021,HOU,35338.0,W,10.0,2.0,9,5,1,0,0,1,72
2021-09-05,SDP,2021,HOU,35007.0,W-wo,4.0,3.0,9,6,1,0,0,1,73
2021-09-07,SDP,2021,LAA,34405.0,L,0.0,4.0,9,1,0,0,0,1,74
2021-09-08,SDP,2021,LAA,34537.0,W,8.0,5.0,9,2,0,0,0,1,75
2021-09-21,SDP,2021,SFG,36439.0,L,5.0,6.0,9,1,0,0,0,1,76
2021-09-22,SDP,2021,SFG,38189.0,L,6.0,8.0,9,2,0,0,0,1,77
2021-09-23,SDP,2021,SFG,31049.0,W-wo,7.0,6.0,9,3,0,0,0,1,78
2021-09-24,SDP,2021,ATL,33265.0,L,0.0,4.0,9,4,1,0,0,1,79
2021-09-25,SDP,2021,ATL,39026.0,L,8.0,10.0,9,5,1,0,0,1,80
2021-09-26,SDP,2021,ATL,41294.0,L,3.0,4.0,9,6,1,0,0,1,81
2022-04-14,SDP,2022,ATL,44844.0,W,12.0,1.0,4,3,0,1,0,0,1
2022-04-15,SDP,2022,ATL,41993.0,L,2.0,5.0,4,4,1,0,0,0,2
2022-04-16,SDP,2022,ATL,36924.0,L,2.0,5.0,4,5,1,0,0,0,3
2022-04-17,SDP,2022,ATL,37694.0,W,2.0,1.0,4,6,1,0,0,0,4
2022-04-18,SDP,2022,CIN,31121.0,W,4.0,1.0,4,0,0,0,0,0,5
2022-04-19,SDP,2022,CIN,31313.0,W,6.0,2.0,4,1,0,0,0,0,6
2022-04-20,SDP,2022,CIN,25359.0,W,6.0,0.0,4,2,0,0,0,0,7
2022-04-22,SDP,2022,LAD,44482.0,L,1.0,6.0,4,4,1,0,0,0,8
2022-04-23,SDP,2022,LAD,44444.0,W-wo,3.0,2.0,4,5,1,0,0,0,9
2022-04-24,SDP,2022,LAD,44930.0,L,2.0,10.0,4,6,1,0,0,0,10
2022-05-05,SDP,2022,MIA,31034.0,W,2.0,1.0,5,3,0,0,0,0,11
2022-05-06,SDP,2022,MIA,37585.0,W,3.0,2.0,5,4,1,0,0,0,12
2022-05-07,SDP,2022,MIA,34709.0,L,0.0,8.0,5,5,1,0,0,0,13
2022-05-08,SDP,2022,MIA,37937.0,W-wo,3.0,2.0,5,6,1,0,0,0,14
2022-05-09,SDP,2022,CHC,41595.0,L,0.0,6.0,5,0,0,0,0,0,15
2022-05-10,SDP,2022,CHC,31047.0,W,5.0,4.0,5,1,0,0,0,0,16
2022-05-11,SDP,2022,CHC,29344.0,L,5.0,7.0,5,2,0,0,0,0,17
2022-05-23,SDP,2022,MIL,31504.0,W-wo,3.0,2.0,5,0,0,0,0,0,18
2022-05-24,SDP,2022,MIL,39834.0,L,1.0,4.0,5,1,0,0,0,0,19
2022-05-25,SDP,2022,MIL,27831.0,L,1.0,2.0,5,2,0,0,0,0,20
2022-05-27,SDP,2022,PIT,41898.0,W,4.0,3.0,5,4,1,0,0,0,21
2022-05-28,SDP,2022,PIT,38189.0,L,2.0,4.0,5,5,1,0,0,0,22
2022-05-29,SDP,2022,PIT,44395.0,W-wo,4.0,2.0,5,6,1,0,0,0,23
2022-06-06,SDP,2022,NYM,34858.0,L,5.0,11.0,6,0,0,0,0,0,24
2022-06-07,SDP,2022,NYM,31796.0,W,7.0,0.0,6,1,0,0,0,0,25
2022-06-08,SDP,2022,NYM,40992.0,W,13.0,2.0,6,2,0,0,0,0,26
2022-06-10,SDP,2022,COL,35207.0,W,9.0,0.0,6,4,1,0,0,0,27
